x,y,sentiment
0.182269435196536,0.1978888012127157,positive
0.10636087440532153,0.17202181722887858,positive
0.09247342587121844,0.19680954927350375,positive
0.15621278880739792,0.07533980540208413,positive
0.07557397350519712,0.14785990731462698,negative
0.12319340372907396,0.24983313602691526,positive
0.04980016546255436,0.09860997822012386,neutral
0.08570603874088299,0.1999105805687991,positive
0.01865779033609763,0.033955431111175154,negative
0.062192736627677166,0.11725470735085929,positive
0.044004033959258684,0.13239322240958049,positive
0.05034097518737441,0.08695017816230866,negative
0.09619654672403681,0.20063350782194805,positive
0.044466853725161085,0.08926484581966806,positive
0.050060224487143395,0.08509056818363944,negative
0.171618189826345,0.08577033631056996,positive
0.06188579280655396,0.11852588131327313,positive
0.07386311535210434,0.13404357752782114,positive
0.13383852867834195,0.10628774389929263,positive
0.13161583324591622,0.2773143652793503,positive
0.07244272159721764,-0.004017226755997854,positive
0.23921409374222233,0.027205131642899553,positive
0.08309503788744936,0.13915626740178594,negative
0.05567953593621887,0.11647384681644693,positive
0.1979767027512981,0.028839192591867475,positive
0.0794182378565348,0.1590480568081414,negative
0.054208767757758285,0.11916401365644211,positive
0.03988302580352958,0.08704836443281537,positive
0.026308582721267765,0.06696875537282894,positive
0.3299020118884775,0.030211589289688662,positive
0.10978687129156094,0.2498473567962921,positive
0.09224029721153204,0.18562637566131115,positive
0.045178504572106704,0.08801463694363298,positive
0.028102892379935795,0.07905390900307536,positive
0.03020147542256266,0.04522150521690373,negative
0.08165703919355008,0.13335910317814112,positive
0.11911928429274252,0.16269186745136494,positive
0.08858042619939209,0.14498769977826179,positive
0.19963168278868543,0.2486268760404161,positive
0.09769303698514177,0.19547155032104013,positive
0.061844625989779974,0.13780583927609552,positive
0.08884940613624374,0.13839013828230864,positive
0.12351145279888828,0.15671927140545405,positive
0.051663712306047056,0.11960649259009266,positive
0.06672322502587925,0.14602013730937716,positive
0.09822322921233441,0.19173489613391417,positive
0.0800275212279886,0.16009264137520188,positive
0.08156857190130595,0.17275394340113143,positive
0.05236638096294759,0.10105400529197833,positive
0.054390768190140555,0.10833004675028636,positive
0.11010878653569911,0.06176337262215227,negative
0.09531934507837701,0.25536984944328606,positive
0.10817289319557506,0.07851499501325733,positive
0.11822367650560357,0.09890999767481753,positive
0.1711893443080082,0.1328520530176361,positive
0.18574352587667223,0.06343948670258694,neutral
0.10653441714235845,0.2031906257997739,positive
0.10041727407391089,0.1889243944355091,positive
0.07352677930016648,0.10687164788114746,positive
0.0438432442654796,0.08725651377215377,positive
0.0827145618378247,0.17743018530748844,positive
0.1453546068729176,0.1366229480691392,positive
0.10750196123126464,0.05022609108700815,negative
0.1283330756694581,0.10617822032496702,positive
0.11498649137310371,0.0854791882286157,positive
0.08000194455993954,0.1625675673660902,positive
0.040014979049197714,0.07044617793267736,positive
0.08952389838734641,0.2066493538736728,positive
0.1645097832643447,0.08727771111460932,positive
0.1424636811857018,0.0703020143501979,positive
0.10756374856387409,0.16515355315024274,positive
0.09241786172146789,0.20831267320903735,positive
0.04438844174131749,0.10368883638111002,positive
0.0740318373636906,0.13403473809701827,positive
0.042039314547990314,0.09079111450872532,positive
